538359	35958	nan	2	12/10/2010 16:29	0.0	nan	United Kingdom	007-Cake
538360	35004P	nan	1	12/10/2010 16:29	0.0	nan	United Kingdom	007-Cake
538837	85135B	nan	-40	12/14/2010 13:10	0.0	nan	United Kingdom	007-Cake
538861	22444	nan	460	12/14/2010 14:04	0.0	nan	United Kingdom	007-Cake
538906	21895	nan	-5	12/15/2010 10:31	0.0	nan	United Kingdom	007-Cake
539413	22959	nan	12	12/17/2010 13:44	0.0	nan	United Kingdom	007-Cake
539495	22591	nan	36	12/20/2010 10:37	0.0	nan	United Kingdom	007-Cake
539582	71477	nan	8	12/20/2010 12:53	0.0	nan	United Kingdom	007-Cake
539583	35400	nan	1	12/20/2010 12:53	0.0	nan	United Kingdom	007-Cake
539584	21491	nan	1	12/20/2010 12:54	0.0	nan	United Kingdom	007-Cake
539585	21009	nan	1	12/20/2010 12:54	0.0	nan	United Kingdom	007-Cake
539638	22139	nan	1	12/20/2010 15:23	0.0	nan	United Kingdom	007-Cake
539749	22734	nan	30	12/21/2010 15:33	0.0	nan	United Kingdom	007-Cake
539980	35001W	nan	-36	12/23/2010 14:34	0.0	nan	United Kingdom	007-Cake
539994	22830	nan	-1	1/4/2011 10:09	0.0	nan	United Kingdom	007-Cake
539995	85064	nan	-12	1/4/2011 10:12	0.0	nan	United Kingdom	007-Cake
539996	21784	nan	-10	1/4/2011 10:12	0.0	nan	United Kingdom	007-Cake
539997	84689	nan	5	1/4/2011 10:15	0.0	nan	United Kingdom	007-Cake
539998	84675	nan	2	1/4/2011 10:16	0.0	nan	United Kingdom	007-Cake
539999	20892	nan	-1	1/4/2011 10:16	0.0	nan	United Kingdom	007-Cake
540000	84499	nan	-9	1/4/2011 10:17	0.0	nan	United Kingdom	007-Cake
540008	85230F	nan	-48	1/4/2011 11:10	0.0	nan	United Kingdom	007-Cake
540009	22158	nan	-120	1/4/2011 11:10	0.0	nan	United Kingdom	007-Cake
540011	22501	nan	30	1/4/2011 11:13	0.0	nan	United Kingdom	007-Cake
540018	90112	nan	2	1/4/2011 12:07	0.0	nan	United Kingdom	007-Cake
540119	22865	nan	-60	1/5/2011 10:07	0.0	nan	United Kingdom	007-Cake
540241	35957	nan	-939	1/5/2011 15:17	0.0	nan	United Kingdom	007-Cake
540252	22198	nan	-100	1/5/2011 16:25	0.0	nan	United Kingdom	007-Cake
540256	35957	nan	35	1/5/2011 17:21	0.0	nan	United Kingdom	007-Cake
540272	90096	nan	-54	1/6/2011 11:57	0.0	nan	United Kingdom	007-Cake
540369	47591D	nan	-201	1/6/2011 16:20	0.0	nan	United Kingdom	007-Cake
540549	21587	nan	-53	1/10/2011 9:07	0.0	nan	United Kingdom	007-Cake
540560	21589	nan	-14	1/10/2011 10:08	0.0	nan	United Kingdom	007-Cake
540637	21275	nan	-5	1/10/2011 12:13	0.0	nan	United Kingdom	007-Cake
540650	85124C	nan	-8	1/10/2011 14:59	0.0	nan	United Kingdom	007-Cake
540676	84534B	nan	12	1/10/2011 16:05	0.0	nan	United Kingdom	007-Cake
540677	21667	nan	1	1/10/2011 16:20	0.0	nan	United Kingdom	007-Cake
540678	21667	nan	-1	1/10/2011 16:21	0.0	nan	United Kingdom	007-Cake
540679	21667	nan	-1	1/10/2011 16:21	0.0	nan	United Kingdom	007-Cake
540683	84546	nan	-45	1/10/2011 17:00	0.0	nan	United Kingdom	007-Cake
540684	35271S	nan	-13	1/10/2011 17:01	0.0	nan	United Kingdom	007-Cake
540693	82605	nan	1	1/11/2011 9:13	0.0	nan	United Kingdom	007-Cake
540694	71477	nan	1	1/11/2011 9:13	0.0	nan	United Kingdom	007-Cake
540695	21661	nan	1	1/11/2011 9:14	0.0	nan	United Kingdom	007-Cake
540696	84562A	nan	1	1/11/2011 9:14	0.0	nan	United Kingdom	007-Cake
540699	POST	nan	1000	1/11/2011 9:32	0.0	nan	United Kingdom	007-Cake
540778	84029E	nan	-50	1/11/2011 11:15	0.0	nan	United Kingdom	007-Cake
540982	22323	nan	1	1/12/2011 15:35	0.0	nan	United Kingdom	007-Cake
540987	17011A	nan	-61	1/12/2011 16:15	0.0	nan	United Kingdom	007-Cake
541000	21632	nan	-41	1/13/2011 10:11	0.0	nan	United Kingdom	007-Cake
541482	22837	nan	-35	1/18/2011 12:32	0.0	nan	United Kingdom	007-Cake
541487	85118	nan	-35	1/18/2011 13:19	0.0	nan	United Kingdom	007-Cake
541519	21429	nan	-15	1/19/2011 9:11	0.0	nan	United Kingdom	007-Cake
541600	22866	nan	-64	1/19/2011 16:48	0.0	nan	United Kingdom	007-Cake
541601	22632	nan	-84	1/19/2011 16:48	0.0	nan	United Kingdom	007-Cake
541697	21632	nan	8	1/20/2011 18:09	0.0	nan	United Kingdom	007-Cake
541702	22451	nan	-30	1/21/2011 9:44	0.0	nan	United Kingdom	007-Cake
541802	20854	nan	-80	1/21/2011 14:45	0.0	nan	United Kingdom	007-Cake
541967	84823	nan	-3	1/24/2011 13:35	0.0	nan	United Kingdom	007-Cake
542156	21348	nan	8	1/26/2011 10:52	0.0	nan	United Kingdom	007-Cake
542362	20699	nan	-16	1/27/2011 12:49	0.0	nan	United Kingdom	007-Cake
542363	84823	nan	1	1/27/2011 12:50	0.0	nan	United Kingdom	007-Cake
542364	21324	nan	5	1/27/2011 12:50	0.0	nan	United Kingdom	007-Cake
542365	21897	nan	-22	1/27/2011 12:51	0.0	nan	United Kingdom	007-Cake
542367	82583	nan	-30	1/27/2011 12:57	0.0	nan	United Kingdom	007-Cake
542368	85188B	nan	-70	1/27/2011 12:59	0.0	nan	United Kingdom	007-Cake
542378	84279B	nan	192	1/27/2011 13:56	0.0	nan	United Kingdom	007-Cake
542379	35922	nan	-30	1/27/2011 13:58	0.0	nan	United Kingdom	007-Cake
542380	84917	nan	-50	1/27/2011 13:59	0.0	nan	United Kingdom	007-Cake
542391	84455	nan	-31	1/27/2011 14:54	0.0	nan	United Kingdom	007-Cake
542392	84227	nan	-2	1/27/2011 14:56	0.0	nan	United Kingdom	007-Cake
542394	84452	nan	65	1/27/2011 15:11	0.0	nan	United Kingdom	007-Cake
542396	22146	nan	-4	1/27/2011 15:12	0.0	nan	United Kingdom	007-Cake
542414	84967A	nan	-2	1/27/2011 17:15	0.0	nan	United Kingdom	007-Cake
542415	84967B	nan	-1	1/27/2011 17:15	0.0	nan	United Kingdom	007-Cake
542417	84966B	nan	-11	1/27/2011 17:38	0.0	nan	United Kingdom	007-Cake
542418	84966A	nan	-17	1/27/2011 17:39	0.0	nan	United Kingdom	007-Cake
542504	37413	nan	5568	1/28/2011 12:03	0.0	nan	United Kingdom	007-Cake
542505	79063D	nan	2560	1/28/2011 12:04	0.0	nan	United Kingdom	007-Cake
542507	20798	nan	5	1/28/2011 12:06	0.0	nan	United Kingdom	007-Cake
542508	37467	nan	136	1/28/2011 12:06	0.0	nan	United Kingdom	007-Cake
542509	85049B	nan	3	1/28/2011 12:07	0.0	nan	United Kingdom	007-Cake
542510	21667	nan	2	1/28/2011 12:07	0.0	nan	United Kingdom	007-Cake
542512	22830	nan	2	1/28/2011 12:07	0.0	nan	United Kingdom	007-Cake
542513	75013B	nan	2	1/28/2011 12:08	0.0	nan	United Kingdom	007-Cake
542514	22866	nan	1	1/28/2011 12:08	0.0	nan	United Kingdom	007-Cake
542515	35607A	nan	1	1/28/2011 12:08	0.0	nan	United Kingdom	007-Cake
542516	71477	nan	4	1/28/2011 12:08	0.0	nan	United Kingdom	007-Cake
542518	22184	nan	-13	1/28/2011 12:17	0.0	nan	United Kingdom	007-Cake
542529	DCGS0055	nan	-1	1/28/2011 13:08	0.0	nan	United Kingdom	007-Cake
542531	DCGS0072	nan	-1	1/28/2011 13:08	0.0	nan	United Kingdom	007-Cake
542532	DCGS0074	nan	-1	1/28/2011 13:09	0.0	nan	United Kingdom	007-Cake
542544	17165D	nan	-10	1/28/2011 14:43	0.0	nan	United Kingdom	007-Cake
542545	17165D	nan	9	1/28/2011 14:44	0.0	nan	United Kingdom	007-Cake
542546	20734	nan	-1	1/28/2011 14:44	0.0	nan	United Kingdom	007-Cake
542547	20864	nan	-1	1/28/2011 14:45	0.0	nan	United Kingdom	007-Cake
542548	20892	nan	-1	1/28/2011 14:45	0.0	nan	United Kingdom	007-Cake
542550	20910	nan	-1	1/28/2011 14:45	0.0	nan	United Kingdom	007-Cake
542551	21282	nan	-1	1/28/2011 14:46	0.0	nan	United Kingdom	007-Cake
542552	21645	nan	-1	1/28/2011 14:47	0.0	nan	United Kingdom	007-Cake
542553	21805	nan	-1	1/28/2011 14:49	0.0	nan	United Kingdom	007-Cake
542554	21836	nan	-1	1/28/2011 14:49	0.0	nan	United Kingdom	007-Cake
542555	21841	nan	-1	1/28/2011 14:50	0.0	nan	United Kingdom	007-Cake
542556	22143	nan	-1	1/28/2011 14:50	0.0	nan	United Kingdom	007-Cake
542557	22765	nan	-1	1/28/2011 14:50	0.0	nan	United Kingdom	007-Cake
542558	35644	nan	-1	1/28/2011 14:51	0.0	nan	United Kingdom	007-Cake
542559	35991	nan	-1	1/28/2011 14:51	0.0	nan	United Kingdom	007-Cake
542560	47579	nan	-1	1/28/2011 14:51	0.0	nan	United Kingdom	007-Cake
542561	84424A	nan	-1	1/28/2011 14:52	0.0	nan	United Kingdom	007-Cake
542562	84499	nan	-1	1/28/2011 14:52	0.0	nan	United Kingdom	007-Cake
542563	84509F	nan	-1	1/28/2011 14:52	0.0	nan	United Kingdom	007-Cake
542564	84526	nan	-1	1/28/2011 14:52	0.0	nan	United Kingdom	007-Cake
542565	84664	nan	-1	1/28/2011 14:52	0.0	nan	United Kingdom	007-Cake
542566	84964B	nan	-1	1/28/2011 14:53	0.0	nan	United Kingdom	007-Cake
542567	84975	nan	-1	1/28/2011 14:53	0.0	nan	United Kingdom	007-Cake
542569	85028L	nan	-1	1/28/2011 14:53	0.0	nan	United Kingdom	007-Cake
542570	85028S	nan	-1	1/28/2011 14:53	0.0	nan	United Kingdom	007-Cake
542571	85031C	nan	-1	1/28/2011 14:54	0.0	nan	United Kingdom	007-Cake
542572	85064	nan	-1	1/28/2011 14:54	0.0	nan	United Kingdom	007-Cake
542573	85110	nan	-1	1/28/2011 14:55	0.0	nan	United Kingdom	007-Cake
542574	85119	nan	-1	1/28/2011 14:55	0.0	nan	United Kingdom	007-Cake
542575	85126	nan	-1	1/28/2011 14:55	0.0	nan	United Kingdom	007-Cake
542576	85179B	nan	-1	1/28/2011 14:56	0.0	nan	United Kingdom	007-Cake
542577	85232B	nan	-1	1/28/2011 14:56	0.0	nan	United Kingdom	007-Cake
542579	90000C	nan	-1	1/28/2011 14:57	0.0	nan	United Kingdom	007-Cake
542580	90095	nan	-1	1/28/2011 14:58	0.0	nan	United Kingdom	007-Cake
542581	90091	nan	-1	1/28/2011 14:58	0.0	nan	United Kingdom	007-Cake
542582	DCGS0057	nan	-6	1/28/2011 15:01	0.0	nan	United Kingdom	007-Cake
542783	21690	nan	4	2/1/2011 10:02	0.0	nan	United Kingdom	007-Cake
542784	84795C	nan	3	2/1/2011 10:04	0.0	nan	United Kingdom	007-Cake
542879	22242	nan	-19	2/1/2011 12:52	0.0	nan	United Kingdom	007-Cake
542880	22242	nan	10	2/1/2011 12:53	0.0	nan	United Kingdom	007-Cake
542882	22162	nan	-40	2/1/2011 12:55	0.0	nan	United Kingdom	007-Cake
542883	21448	nan	-40	2/1/2011 13:07	0.0	nan	United Kingdom	007-Cake
542884	84748	nan	-52	2/1/2011 13:08	0.0	nan	United Kingdom	007-Cake
542885	84465	nan	-6	2/1/2011 13:08	0.0	nan	United Kingdom	007-Cake
542965	35400	nan	2	2/2/2011 11:22	0.0	nan	United Kingdom	007-Cake
543014	47591B	nan	1	2/2/2011 13:36	0.0	nan	United Kingdom	007-Cake
543034	85049F	nan	-130	2/2/2011 15:50	0.0	nan	United Kingdom	007-Cake
543035	35004C	nan	-206	2/2/2011 15:51	0.0	nan	United Kingdom	007-Cake
543049	79063C	nan	320	2/3/2011 10:09	0.0	nan	United Kingdom	007-Cake
543051	79062D	nan	960	2/3/2011 10:15	0.0	nan	United Kingdom	007-Cake
543176	22353	nan	60	2/4/2011 9:52	0.0	nan	United Kingdom	007-Cake
543194	21355	nan	-217	2/4/2011 12:25	0.0	nan	United Kingdom	007-Cake
543238	22833	nan	1	2/4/2011 13:42	0.0	nan	United Kingdom	007-Cake
543254	35645	nan	18	2/4/2011 15:40	0.0	nan	United Kingdom	007-Cake
543258	84611B	nan	1287	2/4/2011 16:06	0.0	nan	United Kingdom	007-Cake
543261	84613C	nan	-173	2/4/2011 16:08	0.0	nan	United Kingdom	007-Cake
543265	84872A	nan	-4	2/4/2011 17:23	0.0	nan	United Kingdom	007-Cake
543266	82095	nan	-5	2/4/2011 17:24	0.0	nan	United Kingdom	007-Cake
543267	35645	nan	3	2/4/2011 17:24	0.0	nan	United Kingdom	007-Cake
543268	84306	nan	3	2/4/2011 17:24	0.0	nan	United Kingdom	007-Cake
543269	84638	nan	-18	2/4/2011 17:25	0.0	nan	United Kingdom	007-Cake
543270	84631	nan	-19	2/4/2011 17:25	0.0	nan	United Kingdom	007-Cake
543271	21087	nan	-6	2/4/2011 17:26	0.0	nan	United Kingdom	007-Cake
543308	35969	nan	-3	2/7/2011 12:04	0.0	nan	United Kingdom	007-Cake
543310	35954	nan	-234	2/7/2011 12:10	0.0	nan	United Kingdom	007-Cake
543386	16207B	nan	4	2/8/2011 9:22	0.0	nan	United Kingdom	007-Cake
543390	84880	nan	-5	2/8/2011 10:02	0.0	nan	United Kingdom	007-Cake
543453	21429	nan	1	2/8/2011 12:15	0.0	nan	United Kingdom	007-Cake
543471	85150	nan	118	2/8/2011 15:00	0.0	nan	United Kingdom	007-Cake
543472	22451	nan	1	2/8/2011 15:01	0.0	nan	United Kingdom	007-Cake
543473	21661	nan	1	2/8/2011 15:01	0.0	nan	United Kingdom	007-Cake
543521	22769	nan	-6	2/9/2011 11:49	0.0	nan	United Kingdom	007-Cake
543545	22627	nan	-11	2/9/2011 15:50	0.0	nan	United Kingdom	007-Cake
543552	22847	nan	-10	2/10/2011 10:05	0.0	nan	United Kingdom	007-Cake
543654	22525	nan	-57	2/11/2011 10:29	0.0	nan	United Kingdom	007-Cake
543655	21717	nan	-42	2/11/2011 10:30	0.0	nan	United Kingdom	007-Cake
543656	84801B	nan	-44	2/11/2011 10:30	0.0	nan	United Kingdom	007-Cake
543781	21655	nan	19	2/11/2011 16:36	0.0	nan	United Kingdom	007-Cake
543782	85232B	nan	6	2/11/2011 16:36	0.0	nan	United Kingdom	007-Cake
543783	20966	nan	-41	2/11/2011 16:45	0.0	nan	United Kingdom	007-Cake
544046	21785	nan	-140	2/15/2011 12:34	0.0	nan	United Kingdom	007-Cake
544063	22837	nan	-9	2/15/2011 13:37	0.0	nan	United Kingdom	007-Cake
544072	22837	nan	26	2/15/2011 14:32	0.0	nan	United Kingdom	007-Cake
544086	21785	nan	-7	2/15/2011 16:49	0.0	nan	United Kingdom	007-Cake
544321	16033	nan	120	2/17/2011 15:42	0.0	nan	United Kingdom	007-Cake
544342	22633	nan	-53	2/18/2011 9:44	0.0	nan	United Kingdom	007-Cake
544343	22867	nan	-99	2/18/2011 9:45	0.0	nan	United Kingdom	007-Cake
544344	22865	nan	51	2/18/2011 9:47	0.0	nan	United Kingdom	007-Cake
544345	22866	nan	1	2/18/2011 9:49	0.0	nan	United Kingdom	007-Cake
544346	22114	nan	-21	2/18/2011 9:50	0.0	nan	United Kingdom	007-Cake
544347	22114	nan	-4	2/18/2011 9:51	0.0	nan	United Kingdom	007-Cake
544348	84029E	nan	13	2/18/2011 9:52	0.0	nan	United Kingdom	007-Cake
544396	62094B	nan	-92	2/18/2011 12:16	0.0	nan	United Kingdom	007-Cake
544554	22588	nan	-41	2/21/2011 12:12	0.0	nan	United Kingdom	007-Cake
544579	21651	nan	-6	2/21/2011 14:05	0.0	nan	United Kingdom	007-Cake
544703	22202	nan	-114	2/23/2011 10:35	0.0	nan	United Kingdom	007-Cake
544832	62096A	nan	-88	2/24/2011 10:05	0.0	nan	United Kingdom	007-Cake
544834	90200C	nan	-33	2/24/2011 10:15	0.0	nan	United Kingdom	007-Cake
545127	22024	nan	-50	2/28/2011 12:04	0.0	nan	United Kingdom	007-Cake
545135	22028	nan	-30	2/28/2011 12:06	0.0	nan	United Kingdom	007-Cake
545219	20738	nan	-36	2/28/2011 17:04	0.0	nan	United Kingdom	007-Cake
545402	22862	nan	-33	3/2/2011 12:07	0.0	nan	United Kingdom	007-Cake
545547	85061W	nan	-391	3/3/2011 15:07	0.0	nan	United Kingdom	007-Cake
545548	77101A	nan	-87	3/3/2011 15:08	0.0	nan	United Kingdom	007-Cake
545549	15058B	nan	-61	3/3/2011 15:10	0.0	nan	United Kingdom	007-Cake
545551	15058A	nan	20	3/3/2011 15:11	0.0	nan	United Kingdom	007-Cake
545552	22021	nan	-20	3/3/2011 15:11	0.0	nan	United Kingdom	007-Cake
545553	84459B	nan	16	3/3/2011 15:12	0.0	nan	United Kingdom	007-Cake
545554	22988	nan	-70	3/3/2011 15:12	0.0	nan	United Kingdom	007-Cake
545560	37464	nan	-2	3/3/2011 16:12	0.0	nan	United Kingdom	007-Cake
545561	37379A	nan	-9	3/3/2011 16:12	0.0	nan	United Kingdom	007-Cake
545562	20689	nan	-5	3/3/2011 16:12	0.0	nan	United Kingdom	007-Cake
545563	20671	nan	-22	3/3/2011 16:13	0.0	nan	United Kingdom	007-Cake
545564	85092	nan	-9	3/3/2011 16:13	0.0	nan	United Kingdom	007-Cake
545565	47563B	nan	-10	3/3/2011 16:14	0.0	nan	United Kingdom	007-Cake
545566	37477D	nan	-9	3/3/2011 16:14	0.0	nan	United Kingdom	007-Cake
545567	37444B	nan	-3	3/3/2011 16:14	0.0	nan	United Kingdom	007-Cake
545598	22080	nan	-278	3/4/2011 11:16	0.0	nan	United Kingdom	007-Cake
545599	22272	nan	-140	3/4/2011 11:17	0.0	nan	United Kingdom	007-Cake
545600	85160A	nan	-21	3/4/2011 11:45	0.0	nan	United Kingdom	007-Cake
545651	21973	nan	140	3/4/2011 13:14	0.0	nan	United Kingdom	007-Cake
545666	37468	nan	67	3/4/2011 15:33	0.0	nan	United Kingdom	007-Cake
546026	90200C	nan	4	3/8/2011 17:43	0.0	nan	United Kingdom	007-Cake
